Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,HairSettingF,HairSettingM,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
cap_623,623,123,22,13,185,40,12100,0,LCAP094,2,31,78,,,0,0,0,0,40,2,231,/Game/Characters/Modular/Female/cap_623/cap_623/SkeletalMeshes/cap_623,/Game/Characters/Modular/Male/cap_623/cap_623/SkeletalMeshes/cap_623,LCAP094,Black Pirate Hat,A hat which is used by many pirates in the Black Sea.
cap_624,624,123,23,14,185,46,12100,0,LCAP094,2,31,72,,,0,0,0,0,43,2,231,/Game/Characters/Modular/Female/cap_624/cap_624/SkeletalMeshes/cap_624,/Game/Characters/Modular/Male/cap_624/cap_624/SkeletalMeshes/cap_624,LCAP094,Black Pirate Hat,A hat which is used by many pirates in the Black Sea.
cap_625,625,123,26,16,185,50,12100,0,LCAP094,2,31,76,,,0,0,0,0,48,2,231,/Game/Characters/Modular/Female/cap_625/cap_625/SkeletalMeshes/cap_625,/Game/Characters/Modular/Male/cap_625/cap_625/SkeletalMeshes/cap_625,LCAP094,Black Pirate Hat,A hat which is used by many pirates in the Black Sea.
cap_626,626,123,29,18,185,55,12100,0,LCAP094,2,31,81,,,0,0,0,0,53,2,231,/Game/Characters/Modular/Female/cap_626/cap_626/SkeletalMeshes/cap_626,/Game/Characters/Modular/Male/cap_626/cap_626/SkeletalMeshes/cap_626,LCAP094,Black Pirate Hat,A hat which is used by many pirates in the Black Sea.
cap_627,627,123,31,19,185,58,12100,0,LCAP094,2,31,84,,,0,0,0,0,56,2,231,/Game/Characters/Modular/Female/cap_627/cap_627/SkeletalMeshes/cap_627,/Game/Characters/Modular/Male/cap_627/cap_627/SkeletalMeshes/cap_627,LCAP094,Black Pirate Hat,A hat which is used by many pirates in the Black Sea.
cap_628,628,123,25,14,186,45,22150,0,LCAP095,2,31,91,,,0,0,0,0,41,2,231,/Game/Characters/Modular/Female/cap_628/cap_628/SkeletalMeshes/cap_628,/Game/Characters/Modular/Male/cap_628/cap_628/SkeletalMeshes/cap_628,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_629,629,123,26,15,186,45,22150,0,LCAP095,2,31,93,,,0,0,0,0,41,2,231,/Game/Characters/Modular/Female/cap_629/cap_629/SkeletalMeshes/cap_629,/Game/Characters/Modular/Male/cap_629/cap_629/SkeletalMeshes/cap_629,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_630,630,123,28,16,186,45,22150,0,LCAP095,2,31,96,,,0,0,0,0,42,2,231,/Game/Characters/Modular/Female/cap_630/cap_630/SkeletalMeshes/cap_630,/Game/Characters/Modular/Male/cap_630/cap_630/SkeletalMeshes/cap_630,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_631,631,123,29,18,186,51,22150,0,LCAP095,2,31,90,,,0,0,0,0,45,2,231,/Game/Characters/Modular/Female/cap_631/cap_631/SkeletalMeshes/cap_631,/Game/Characters/Modular/Male/cap_631/cap_631/SkeletalMeshes/cap_631,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_632,632,123,32,20,186,55,22150,0,LCAP095,2,31,94,,,0,0,0,0,49,2,231,/Game/Characters/Modular/Female/cap_632/cap_632/SkeletalMeshes/cap_632,/Game/Characters/Modular/Male/cap_632/cap_632/SkeletalMeshes/cap_632,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_633,633,123,35,22,186,60,22150,0,LCAP095,2,31,99,,,0,0,0,0,55,2,231,/Game/Characters/Modular/Female/cap_633/cap_633/SkeletalMeshes/cap_633,/Game/Characters/Modular/Male/cap_633/cap_633/SkeletalMeshes/cap_633,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_634,634,123,37,23,186,63,22150,0,LCAP095,2,31,102,,,0,0,0,0,58,2,231,/Game/Characters/Modular/Female/cap_634/cap_634/SkeletalMeshes/cap_634,/Game/Characters/Modular/Male/cap_634/cap_634/SkeletalMeshes/cap_634,LCAP095,Mariner's Hat,A hat for adventurers who love seafaring.
cap_635,635,123,29,18,187,50,34250,0,LCAP096,4,31,107,,,0,0,0,0,43,2,231,/Game/Characters/Modular/Female/cap_635/cap_635/SkeletalMeshes/cap_635,/Game/Characters/Modular/Male/cap_635/cap_635/SkeletalMeshes/cap_635,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_636,636,123,30,18,187,50,34250,0,LCAP096,4,31,109,,,0,0,0,0,43,2,231,/Game/Characters/Modular/Female/cap_636/cap_636/SkeletalMeshes/cap_636,/Game/Characters/Modular/Male/cap_636/cap_636/SkeletalMeshes/cap_636,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_637,637,123,32,20,187,50,34250,0,LCAP096,4,31,112,,,0,0,0,0,43,2,231,/Game/Characters/Modular/Female/cap_637/cap_637/SkeletalMeshes/cap_637,/Game/Characters/Modular/Male/cap_637/cap_637/SkeletalMeshes/cap_637,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_638,638,123,34,22,187,56,34250,0,LCAP096,4,31,106,,,0,0,0,0,47,2,231,/Game/Characters/Modular/Female/cap_638/cap_638/SkeletalMeshes/cap_638,/Game/Characters/Modular/Male/cap_638/cap_638/SkeletalMeshes/cap_638,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_639,639,123,37,23,187,60,34250,0,LCAP096,4,31,110,,,0,0,0,0,51,2,231,/Game/Characters/Modular/Female/cap_639/cap_639/SkeletalMeshes/cap_639,/Game/Characters/Modular/Male/cap_639/cap_639/SkeletalMeshes/cap_639,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_640,640,123,40,26,187,65,34250,0,LCAP096,4,31,115,,,0,0,0,0,57,2,231,/Game/Characters/Modular/Female/cap_640/cap_640/SkeletalMeshes/cap_640,/Game/Characters/Modular/Male/cap_640/cap_640/SkeletalMeshes/cap_640,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_641,641,123,42,27,187,68,34250,0,LCAP096,4,31,118,,,0,0,0,0,60,2,231,/Game/Characters/Modular/Female/cap_641/cap_641/SkeletalMeshes/cap_641,/Game/Characters/Modular/Male/cap_641/cap_641/SkeletalMeshes/cap_641,LCAP096,Jaguar Hat ,"A hat which lends you the speed of the jaguar, supposedly."
cap_642,642,123,34,20,0,55,53450,0,LCAP097,0,31,122,,,0,0,0,0,44,2,231,/Game/Characters/Modular/Female/cap_642/cap_642/SkeletalMeshes/cap_642,/Game/Characters/Modular/Male/cap_642/cap_642/SkeletalMeshes/cap_642,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_643,643,123,35,21,0,55,53450,0,LCAP097,0,31,124,,,0,0,0,0,44,2,231,/Game/Characters/Modular/Female/cap_643/cap_643/SkeletalMeshes/cap_643,/Game/Characters/Modular/Male/cap_643/cap_643/SkeletalMeshes/cap_643,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_644,644,123,37,23,0,55,53450,0,LCAP097,0,31,127,,,0,0,0,0,45,2,231,/Game/Characters/Modular/Female/cap_644/cap_644/SkeletalMeshes/cap_644,/Game/Characters/Modular/Male/cap_644/cap_644/SkeletalMeshes/cap_644,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_645,645,123,39,25,0,60,53450,0,LCAP097,0,31,121,,,0,0,0,0,47,2,231,/Game/Characters/Modular/Female/cap_645/cap_645/SkeletalMeshes/cap_645,/Game/Characters/Modular/Male/cap_645/cap_645/SkeletalMeshes/cap_645,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_646,646,123,40,26,0,62,53450,0,LCAP097,0,31,123,,,0,0,0,0,49,2,231,/Game/Characters/Modular/Female/cap_646/cap_646/SkeletalMeshes/cap_646,/Game/Characters/Modular/Male/cap_646/cap_646/SkeletalMeshes/cap_646,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_647,647,123,43,27,0,65,53450,0,LCAP097,0,31,126,,,0,0,0,0,53,2,231,/Game/Characters/Modular/Female/cap_647/cap_647/SkeletalMeshes/cap_647,/Game/Characters/Modular/Male/cap_647/cap_647/SkeletalMeshes/cap_647,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_648,648,123,45,28,0,68,53450,0,LCAP097,0,31,129,,,0,0,0,0,56,2,231,/Game/Characters/Modular/Female/cap_648/cap_648/SkeletalMeshes/cap_648,/Game/Characters/Modular/Male/cap_648/cap_648/SkeletalMeshes/cap_648,LCAP097,Wild Hawker Hat,A necessity for the ultimate Hawker!
cap_649,649,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_649/cap_649/SkeletalMeshes/cap_649,/Game/Characters/Modular/Male/cap_649/cap_649/SkeletalMeshes/cap_649,,,
cap_650,650,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_650/cap_650/SkeletalMeshes/cap_650,/Game/Characters/Modular/Male/cap_650/cap_650/SkeletalMeshes/cap_650,,,
cap_651,651,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_651/cap_651/SkeletalMeshes/cap_651,/Game/Characters/Modular/Male/cap_651/cap_651/SkeletalMeshes/cap_651,,,
cap_652,652,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_652/cap_652/SkeletalMeshes/cap_652,/Game/Characters/Modular/Male/cap_652/cap_652/SkeletalMeshes/cap_652,,,
cap_653,653,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_653/cap_653/SkeletalMeshes/cap_653,/Game/Characters/Modular/Male/cap_653/cap_653/SkeletalMeshes/cap_653,,,
cap_654,654,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_654/cap_654/SkeletalMeshes/cap_654,/Game/Characters/Modular/Male/cap_654/cap_654/SkeletalMeshes/cap_654,,,
cap_655,655,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_655/cap_655/SkeletalMeshes/cap_655,/Game/Characters/Modular/Male/cap_655/cap_655/SkeletalMeshes/cap_655,,,
cap_656,656,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_656/cap_656/SkeletalMeshes/cap_656,/Game/Characters/Modular/Male/cap_656/cap_656/SkeletalMeshes/cap_656,,,
cap_657,657,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_657/cap_657/SkeletalMeshes/cap_657,/Game/Characters/Modular/Male/cap_657/cap_657/SkeletalMeshes/cap_657,,,
cap_658,658,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_658/cap_658/SkeletalMeshes/cap_658,/Game/Characters/Modular/Male/cap_658/cap_658/SkeletalMeshes/cap_658,,,
cap_659,659,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_659/cap_659/SkeletalMeshes/cap_659,/Game/Characters/Modular/Male/cap_659/cap_659/SkeletalMeshes/cap_659,,,
cap_660,660,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_660/cap_660/SkeletalMeshes/cap_660,/Game/Characters/Modular/Male/cap_660/cap_660/SkeletalMeshes/cap_660,,,
cap_661,661,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_661/cap_661/SkeletalMeshes/cap_661,/Game/Characters/Modular/Male/cap_661/cap_661/SkeletalMeshes/cap_661,,,
cap_662,662,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_662/cap_662/SkeletalMeshes/cap_662,/Game/Characters/Modular/Male/cap_662/cap_662/SkeletalMeshes/cap_662,,,
cap_663,663,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_663/cap_663/SkeletalMeshes/cap_663,/Game/Characters/Modular/Male/cap_663/cap_663/SkeletalMeshes/cap_663,,,
cap_664,664,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_664/cap_664/SkeletalMeshes/cap_664,/Game/Characters/Modular/Male/cap_664/cap_664/SkeletalMeshes/cap_664,,,
cap_665,665,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_665/cap_665/SkeletalMeshes/cap_665,/Game/Characters/Modular/Male/cap_665/cap_665/SkeletalMeshes/cap_665,,,
cap_666,666,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_666/cap_666/SkeletalMeshes/cap_666,/Game/Characters/Modular/Male/cap_666/cap_666/SkeletalMeshes/cap_666,,,
cap_667,667,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_667/cap_667/SkeletalMeshes/cap_667,/Game/Characters/Modular/Male/cap_667/cap_667/SkeletalMeshes/cap_667,,,
cap_668,668,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_668/cap_668/SkeletalMeshes/cap_668,/Game/Characters/Modular/Male/cap_668/cap_668/SkeletalMeshes/cap_668,,,
cap_669,669,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_669/cap_669/SkeletalMeshes/cap_669,/Game/Characters/Modular/Male/cap_669/cap_669/SkeletalMeshes/cap_669,,,
cap_670,670,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_670/cap_670/SkeletalMeshes/cap_670,/Game/Characters/Modular/Male/cap_670/cap_670/SkeletalMeshes/cap_670,,,
cap_671,671,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_671/cap_671/SkeletalMeshes/cap_671,/Game/Characters/Modular/Male/cap_671/cap_671/SkeletalMeshes/cap_671,,,
cap_672,672,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_672/cap_672/SkeletalMeshes/cap_672,/Game/Characters/Modular/Male/cap_672/cap_672/SkeletalMeshes/cap_672,,,
cap_673,673,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_673/cap_673/SkeletalMeshes/cap_673,/Game/Characters/Modular/Male/cap_673/cap_673/SkeletalMeshes/cap_673,,,
cap_674,674,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_674/cap_674/SkeletalMeshes/cap_674,/Game/Characters/Modular/Male/cap_674/cap_674/SkeletalMeshes/cap_674,,,
cap_675,675,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_675/cap_675/SkeletalMeshes/cap_675,/Game/Characters/Modular/Male/cap_675/cap_675/SkeletalMeshes/cap_675,,,
cap_676,676,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_676/cap_676/SkeletalMeshes/cap_676,/Game/Characters/Modular/Male/cap_676/cap_676/SkeletalMeshes/cap_676,,,
cap_677,677,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_677/cap_677/SkeletalMeshes/cap_677,/Game/Characters/Modular/Male/cap_677/cap_677/SkeletalMeshes/cap_677,,,
cap_678,678,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_678/cap_678/SkeletalMeshes/cap_678,/Game/Characters/Modular/Male/cap_678/cap_678/SkeletalMeshes/cap_678,,,
cap_679,679,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_679/cap_679/SkeletalMeshes/cap_679,/Game/Characters/Modular/Male/cap_679/cap_679/SkeletalMeshes/cap_679,,,
cap_680,680,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_680/cap_680/SkeletalMeshes/cap_680,/Game/Characters/Modular/Male/cap_680/cap_680/SkeletalMeshes/cap_680,,,
cap_681,681,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_681/cap_681/SkeletalMeshes/cap_681,/Game/Characters/Modular/Male/cap_681/cap_681/SkeletalMeshes/cap_681,,,
cap_682,682,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_682/cap_682/SkeletalMeshes/cap_682,/Game/Characters/Modular/Male/cap_682/cap_682/SkeletalMeshes/cap_682,,,
cap_683,683,124,140,110,5477,100,1000,0,LCAP683,4,,,,,11,30,22,50,120,1,247,/Game/Characters/Modular/Female/cap_683/cap_683/SkeletalMeshes/cap_683,/Game/Characters/Modular/Male/cap_683/cap_683/SkeletalMeshes/cap_683,LCAP683,Venus Hawker Hair,
cap_684,684,124,140,110,5478,100,1000,0,LCAP684,4,,,,,10,30,19,50,120,1,247,/Game/Characters/Modular/Female/cap_684/cap_684/SkeletalMeshes/cap_684,/Game/Characters/Modular/Male/cap_684/cap_684/SkeletalMeshes/cap_684,LCAP684,Venus Soldier Hair,
cap_685,685,123,140,110,5479,50,91900,0,LCAP685,2,,,,,11,30,22,50,120,2,231,/Game/Characters/Modular/Female/cap_685/cap_685/SkeletalMeshes/cap_685,/Game/Characters/Modular/Male/cap_685/cap_685/SkeletalMeshes/cap_685,LCAP685,Jaguar Rave Hat,A Jaguar Rave Hat
cap_686,686,123,999,999,2516,50,91900,0,LCAP686,2,,,,,22,999,21,999,120,2,235,/Game/Characters/Modular/Female/cap_686/cap_686/SkeletalMeshes/cap_686,/Game/Characters/Modular/Male/cap_686/cap_686/SkeletalMeshes/cap_686,LCAP686,GM Pink Hat,GM Hat
cap_687,687,123,999,999,2516,50,91900,0,LCAP687,2,,,,,22,999,21,999,120,2,235,/Game/Characters/Modular/Female/cap_687/cap_687/SkeletalMeshes/cap_687,/Game/Characters/Modular/Male/cap_687/cap_687/SkeletalMeshes/cap_687,LCAP687,GM Blue Hat,GM Hat
cap_688,688,123,140,110,5551,20,91900,0,LCAP688,2,,,,,10,30,19,50,120,1,243,/Game/Characters/Modular/Female/cap_688/cap_688/SkeletalMeshes/cap_688,/Game/Characters/Modular/Male/cap_688/cap_688/SkeletalMeshes/cap_688,LCAP688,Black Kitty Ears,Black Kitty Ears
cap_689,689,123,140,110,5555,20,91900,0,LCAP689,2,,,,,20,40,10,30,120,1,243,/Game/Characters/Modular/Female/cap_689/cap_689/SkeletalMeshes/cap_689,/Game/Characters/Modular/Male/cap_689/cap_689/SkeletalMeshes/cap_689,LCAP689,Blue Kiity Hat,Blue Kitty Hat
cap_690,690,124,140,110,5480,25,91900,0,LCAP690,2,,,,,20,40,11,30,120,1,247,/Game/Characters/Modular/Female/cap_690/cap_690/SkeletalMeshes/cap_690,/Game/Characters/Modular/Male/cap_690/cap_690/SkeletalMeshes/cap_690,LCAP690,Dark Devil Horns,Dark Devil Horns
cap_691,691,123,140,110,5609,20,91900,0,LCAP691,2,,,,,20,40,12,30,120,1,243,/Game/Characters/Modular/Female/cap_691/cap_691/SkeletalMeshes/cap_691,/Game/Characters/Modular/Male/cap_691/cap_691/SkeletalMeshes/cap_691,LCAP691,Lion Hat Red,Lion Hat Red
cap_692,692,123,140,110,5610,35,91900,0,LCAP692,4,,, , ,20,40,13,30,120,4,243,/Game/Characters/Modular/Female/cap_692/cap_692/SkeletalMeshes/cap_692,/Game/Characters/Modular/Male/cap_692/cap_692/SkeletalMeshes/cap_692,LCAP692,Moon Kana Blue,Moon Kana Blue
cap_693,693,123,140,110,5611,35,91900,0,LCAP693,4,,, , ,22,30,12,30,120,4,243,/Game/Characters/Modular/Female/cap_693/cap_693/SkeletalMeshes/cap_693,/Game/Characters/Modular/Male/cap_693/cap_693/SkeletalMeshes/cap_693,LCAP693,Moon Kana Red,Moon Kana Red
cap_694,694,123,140,110,5648,20,91900,0,LCAP694,4,,,,,13,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_694/cap_694/SkeletalMeshes/cap_694,/Game/Characters/Modular/Male/cap_694/cap_694/SkeletalMeshes/cap_694,LCAP694,Yellow Pig Tail,Yellow Pig Tail
cap_701,701,123,7,4,208,19,1100,0,LCAP121,4,31,12,,,0,0,0,0,33,2,239,/Game/Characters/Modular/Female/cap_701/cap_701/SkeletalMeshes/cap_701,/Game/Characters/Modular/Male/cap_701/cap_701/SkeletalMeshes/cap_701,LCAP121,Brown Turban ,A turban for new merchants.
cap_702,702,123,8,5,208,19,1100,0,LCAP121,4,31,14,,,0,0,0,0,33,2,239,/Game/Characters/Modular/Female/cap_702/cap_702/SkeletalMeshes/cap_702,/Game/Characters/Modular/Male/cap_702/cap_702/SkeletalMeshes/cap_702,LCAP121,Brown Turban ,A turban for new merchants.
cap_703,703,123,9,6,208,19,1100,0,LCAP121,4,31,17,,,0,0,0,0,34,2,239,/Game/Characters/Modular/Female/cap_703/cap_703/SkeletalMeshes/cap_703,/Game/Characters/Modular/Male/cap_703/cap_703/SkeletalMeshes/cap_703,LCAP121,Brown Turban ,A turban for new merchants.
cap_704,704,123,9,6,208,24,1100,0,LCAP121,4,31,11,,,0,0,0,0,36,2,239,/Game/Characters/Modular/Female/cap_704/cap_704/SkeletalMeshes/cap_704,/Game/Characters/Modular/Male/cap_704/cap_704/SkeletalMeshes/cap_704,LCAP121,Brown Turban ,A turban for new merchants.
cap_705,705,123,11,7,208,28,1100,0,LCAP121,4,31,15,,,0,0,0,0,41,2,239,/Game/Characters/Modular/Female/cap_705/cap_705/SkeletalMeshes/cap_705,/Game/Characters/Modular/Male/cap_705/cap_705/SkeletalMeshes/cap_705,LCAP121,Brown Turban ,A turban for new merchants.
cap_706,706,123,13,9,208,33,1100,0,LCAP121,4,31,20,,,0,0,0,0,46,2,239,/Game/Characters/Modular/Female/cap_706/cap_706/SkeletalMeshes/cap_706,/Game/Characters/Modular/Male/cap_706/cap_706/SkeletalMeshes/cap_706,LCAP121,Brown Turban ,A turban for new merchants.
cap_707,707,123,11,7,209,25,2650,0,LCAP122,4,31,33,,,0,0,0,0,35,2,239,/Game/Characters/Modular/Female/cap_707/cap_707/SkeletalMeshes/cap_707,/Game/Characters/Modular/Male/cap_707/cap_707/SkeletalMeshes/cap_707,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_708,708,123,12,7,209,25,2650,0,LCAP122,4,31,35,,,0,0,0,0,36,2,239,/Game/Characters/Modular/Female/cap_708/cap_708/SkeletalMeshes/cap_708,/Game/Characters/Modular/Male/cap_708/cap_708/SkeletalMeshes/cap_708,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_709,709,123,13,8,209,25,2650,0,LCAP122,4,31,38,,,0,0,0,0,36,2,239,/Game/Characters/Modular/Female/cap_709/cap_709/SkeletalMeshes/cap_709,/Game/Characters/Modular/Male/cap_709/cap_709/SkeletalMeshes/cap_709,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_710,710,123,14,9,209,31,2650,0,LCAP122,4,31,32,,,0,0,0,0,39,2,239,/Game/Characters/Modular/Female/cap_710/cap_710/SkeletalMeshes/cap_710,/Game/Characters/Modular/Male/cap_710/cap_710/SkeletalMeshes/cap_710,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_711,711,123,15,10,209,35,2650,0,LCAP122,4,31,36,,,0,0,0,0,44,2,239,/Game/Characters/Modular/Female/cap_711/cap_711/SkeletalMeshes/cap_711,/Game/Characters/Modular/Male/cap_711/cap_711/SkeletalMeshes/cap_711,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_712,712,123,18,12,209,40,2650,0,LCAP122,4,31,41,,,0,0,0,0,49,2,239,/Game/Characters/Modular/Female/cap_712/cap_712/SkeletalMeshes/cap_712,/Game/Characters/Modular/Male/cap_712/cap_712/SkeletalMeshes/cap_712,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_713,713,123,19,13,209,43,2650,0,LCAP122,4,31,44,,,0,0,0,0,52,2,239,/Game/Characters/Modular/Female/cap_713/cap_713/SkeletalMeshes/cap_713,/Game/Characters/Modular/Male/cap_713/cap_713/SkeletalMeshes/cap_713,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_714,714,123,14,9,210,31,5300,0,LCAP123,2,31,53,,,0,0,0,0,37,2,239,/Game/Characters/Modular/Female/cap_714/cap_714/SkeletalMeshes/cap_714,/Game/Characters/Modular/Male/cap_714/cap_714/SkeletalMeshes/cap_714,LCAP123,Tamiya Goggles,"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
cap_715,715,123,15,10,210,31,5300,0,LCAP123,2,31,55,,,0,0,0,0,38,2,239,/Game/Characters/Modular/Female/cap_715/cap_715/SkeletalMeshes/cap_715,/Game/Characters/Modular/Male/cap_715/cap_715/SkeletalMeshes/cap_715,LCAP123,Tamiya Goggles,"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
cap_716,716,123,17,11,210,31,5300,0,LCAP123,2,31,58,,,0,0,0,0,38,2,239,/Game/Characters/Modular/Female/cap_716/cap_716/SkeletalMeshes/cap_716,/Game/Characters/Modular/Male/cap_716/cap_716/SkeletalMeshes/cap_716,LCAP123,Tamiya Goggles,"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
cap_717,717,123,17,12,210,37,5300,0,LCAP123,2,31,52,,,0,0,0,0,41,2,239,/Game/Characters/Modular/Female/cap_717/cap_717/SkeletalMeshes/cap_717,/Game/Characters/Modular/Male/cap_717/cap_717/SkeletalMeshes/cap_717,LCAP123,Tamiya Goggles,"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
cap_718,718,123,19,13,210,41,5300,0,LCAP123,2,31,56,,,0,0,0,0,46,2,239,/Game/Characters/Modular/Female/cap_718/cap_718/SkeletalMeshes/cap_718,/Game/Characters/Modular/Male/cap_718/cap_718/SkeletalMeshes/cap_718,LCAP123,Tamiya Goggles,"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
